"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Alabama"	"01"	"Elmore County, AL"	"01051"	"2018"	"2018"	275	81887	335.8	296.1	375.5	20.3
	"Alabama"	"01"	"Escambia County, AL"	"01053"	"2010"	"2010"	144	38319	375.8	314.4	437.2	31.3
	"Alabama"	"01"	"Escambia County, AL"	"01053"	"2011"	"2011"	144	38095	378.0	316.3	439.7	31.5
	"Alabama"	"01"	"Escambia County, AL"	"01053"	"2012"	"2012"	164	37994	431.6	365.6	497.7	33.7
	"Alabama"	"01"	"Escambia County, AL"	"01053"	"2013"	"2013"	146	37983	384.4	322.0	446.7	31.8
	"Alabama"	"01"	"Escambia County, AL"	"01053"	"2014"	"2014"	149	37733	394.9	331.5	458.3	32.3
	"Alabama"	"01"	"Escambia County, AL"	"01053"	"2015"	"2015"	153	37789	404.9	340.7	469.0	32.7
	"Alabama"	"01"	"Escambia County, AL"	"01053"	"2016"	"2016"	157	37728	416.1	351.0	481.2	33.2
	"Alabama"	"01"	"Escambia County, AL"	"01053"	"2017"	"2017"	145	37447	387.2	324.2	450.2	32.2
	"Alabama"	"01"	"Escambia County, AL"	"01053"	"2018"	"2018"	146	36748	397.3	332.9	461.7	32.9
	"Alabama"	"01"	"Etowah County, AL"	"01055"	"2010"	"2010"	481	104430	460.6	419.4	501.8	21.0
	"Alabama"	"01"	"Etowah County, AL"	"01055"	"2011"	"2011"	442	104303	423.8	384.3	463.3	20.2
	"Alabama"	"01"	"Etowah County, AL"	"01055"	"2012"	"2012"	437	104392	418.6	379.4	457.9	20.0
	"Alabama"	"01"	"Etowah County, AL"	"01055"	"2013"	"2013"	438	103931	421.4	382.0	460.9	20.1
	"Alabama"	"01"	"Etowah County, AL"	"01055"	"2014"	"2014"	440	103531	425.0	385.3	464.7	20.3
	"Alabama"	"01"	"Etowah County, AL"	"01055"	"2015"	"2015"	488	103057	473.5	431.5	515.5	21.4
	"Alabama"	"01"	"Etowah County, AL"	"01055"	"2016"	"2016"	458	102564	446.6	405.7	487.4	20.9
	"Alabama"	"01"	"Etowah County, AL"	"01055"	"2017"	"2017"	435	102755	423.3	383.6	463.1	20.3
	"Alabama"	"01"	"Etowah County, AL"	"01055"	"2018"	"2018"	465	102501	453.7	412.4	494.9	21.0
	"Alabama"	"01"	"Fayette County, AL"	"01057"	"2010"	"2010"	84	17241	487.2	388.6	603.2	53.2
	"Alabama"	"01"	"Fayette County, AL"	"01057"	"2011"	"2011"	86	17182	500.5	400.4	618.1	54.0
	"Alabama"	"01"	"Fayette County, AL"	"01057"	"2012"	"2012"	64	16983	376.8	290.2	481.2	47.1
	"Alabama"	"01"	"Fayette County, AL"	"01057"	"2013"	"2013"	70	16909	414.0	322.7	523.0	49.5
	"Alabama"	"01"	"Fayette County, AL"	"01057"	"2014"	"2014"	64	16874	379.3	292.1	484.3	47.4
	"Alabama"	"01"	"Fayette County, AL"	"01057"	"2015"	"2015"	76	16759	453.5	357.3	567.6	52.0
	"Alabama"	"01"	"Fayette County, AL"	"01057"	"2016"	"2016"	77	16546	465.4	367.3	581.6	53.0
	"Alabama"	"01"	"Fayette County, AL"	"01057"	"2017"	"2017"	88	16468	534.4	428.6	658.4	57.0
	"Alabama"	"01"	"Fayette County, AL"	"01057"	"2018"	"2018"	80	16433	486.8	386.0	605.9	54.4
	"Alabama"	"01"	"Franklin County, AL"	"01059"	"2010"	"2010"	146	31704	460.5	385.8	535.2	38.1
	"Alabama"	"01"	"Franklin County, AL"	"01059"	"2011"	"2011"	143	31884	448.5	375.0	522.0	37.5
	"Alabama"	"01"	"Franklin County, AL"	"01059"	"2012"	"2012"	144	31761	453.4	379.3	527.4	37.8
	"Alabama"	"01"	"Franklin County, AL"	"01059"	"2013"	"2013"	131	31532	415.5	344.3	486.6	36.3
	"Alabama"	"01"	"Franklin County, AL"	"01059"	"2014"	"2014"	129	31601	408.2	337.8	478.7	35.9
	"Alabama"	"01"	"Franklin County, AL"	"01059"	"2015"	"2015"	134	31696	422.8	351.2	494.3	36.5
	"Alabama"	"01"	"Franklin County, AL"	"01059"	"2016"	"2016"	119	31628	376.2	308.6	443.9	34.5
	"Alabama"	"01"	"Franklin County, AL"	"01059"	"2017"	"2017"	114	31495	362.0	295.5	428.4	33.9
	"Alabama"	"01"	"Franklin County, AL"	"01059"	"2018"	"2018"	120	31363	382.6	314.2	451.1	34.9
	"Alabama"	"01"	"Geneva County, AL"	"01061"	"2010"	"2010"	107	26790	399.4	323.7	475.1	38.6
	"Alabama"	"01"	"Geneva County, AL"	"01061"	"2011"	"2011"	129	26781	481.7	398.6	564.8	42.4
	"Alabama"	"01"	"Geneva County, AL"	"01061"	"2012"	"2012"	117	26931	434.4	355.7	513.2	40.2
	"Alabama"	"01"	"Geneva County, AL"	"01061"	"2013"	"2013"	123	26727	460.2	378.9	541.5	41.5
	"Alabama"	"01"	"Geneva County, AL"	"01061"	"2014"	"2014"	113	26712	423.0	345.0	501.0	39.8
	"Alabama"	"01"	"Geneva County, AL"	"01061"	"2015"	"2015"	118	26777	440.7	361.2	520.2	40.6
	"Alabama"	"01"	"Geneva County, AL"	"01061"	"2016"	"2016"	126	26614	473.4	390.8	556.1	42.2
	"Alabama"	"01"	"Geneva County, AL"	"01061"	"2017"	"2017"	114	26421	431.5	352.3	510.7	40.4
	"Alabama"	"01"	"Geneva County, AL"	"01061"	"2018"	"2018"	111	26314	421.8	343.4	500.3	40.0
	"Alabama"	"01"	"Greene County, AL"	"01063"	"2010"	"2010"	51	9045	563.8	419.8	741.4	79.0
	"Alabama"	"01"	"Greene County, AL"	"01063"	"2011"	"2011"	53	8921	594.1	445.0	777.1	81.6
	"Alabama"	"01"	"Greene County, AL"	"01063"	"2012"	"2012"	40	8876	450.7	322.0	613.7	71.3
	"Alabama"	"01"	"Greene County, AL"	"01063"	"2013"	"2013"	30	8744	343.1	231.5	489.8	62.6
	"Alabama"	"01"	"Greene County, AL"	"01063"	"2014"	"2014"	49	8553	572.9	423.8	757.4	81.8
	"Alabama"	"01"	"Greene County, AL"	"01063"	"2015"	"2015"	44	8479	518.9	377.1	696.6	78.2
	"Alabama"	"01"	"Greene County, AL"	"01063"	"2016"	"2016"	38	8422	451.2	319.3	619.3	73.2
	"Alabama"	"01"	"Greene County, AL"	"01063"	"2017"	"2017"	49	8330	588.2	435.2	777.7	84.0
	"Alabama"	"01"	"Greene County, AL"	"01063"	"2018"	"2018"	40	8233	485.8	347.1	661.6	76.8
	"Alabama"	"01"	"Hale County, AL"	"01065"	"2010"	"2010"	71	15760	450.5	351.9	568.3	53.5
	"Alabama"	"01"	"Hale County, AL"	"01065"	"2011"	"2011"	77	15421	499.3	394.1	624.1	56.9
	"Alabama"	"01"	"Hale County, AL"	"01065"	"2012"	"2012"	53	15388	344.4	258.0	450.5	47.3
	"Alabama"	"01"	"Hale County, AL"	"01065"	"2013"	"2013"	64	15406	415.4	319.9	530.5	51.9
	"Alabama"	"01"	"Hale County, AL"	"01065"	"2014"	"2014"	66	15184	434.7	336.2	553.0	53.5
	"Alabama"	"01"	"Hale County, AL"	"01065"	"2015"	"2015"	59	15068	391.6	298.1	505.1	51.0
	"Alabama"	"01"	"Hale County, AL"	"01065"	"2016"	"2016"	70	14952	468.2	365.0	591.5	56.0
	"Alabama"	"01"	"Hale County, AL"	"01065"	"2017"	"2017"	78	14812	526.6	416.3	657.2	59.6
	"Alabama"	"01"	"Hale County, AL"	"01065"	"2018"	"2018"	59	14726	400.7	305.0	516.8	52.2
	"Alabama"	"01"	"Henry County, AL"	"01067"	"2010"	"2010"	76	17302	439.3	346.1	549.8	50.4
	"Alabama"	"01"	"Henry County, AL"	"01067"	"2011"	"2011"	84	17412	482.4	384.8	597.3	52.6
	"Alabama"	"01"	"Henry County, AL"	"01067"	"2012"	"2012"	83	17287	480.1	382.4	595.2	52.7
	"Alabama"	"01"	"Henry County, AL"	"01067"	"2013"	"2013"	71	17296	410.5	320.6	517.8	48.7
	"Alabama"	"01"	"Henry County, AL"	"01067"	"2014"	"2014"	63	17190	366.5	281.6	468.9	46.2
	"Alabama"	"01"	"Henry County, AL"	"01067"	"2015"	"2015"	68	17221	394.9	306.6	500.6	47.9
	"Alabama"	"01"	"Henry County, AL"	"01067"	"2016"	"2016"	74	17164	431.1	338.5	541.3	50.1
	"Alabama"	"01"	"Henry County, AL"	"01067"	"2017"	"2017"	79	17147	460.7	364.8	574.2	51.8
	"Alabama"	"01"	"Henry County, AL"	"01067"	"2018"	"2018"	65	17209	377.7	291.5	481.4	46.8
	"Alabama"	"01"	"Houston County, AL"	"01069"	"2010"	"2010"	347	101547	341.7	305.8	377.7	18.3
	"Alabama"	"01"	"Houston County, AL"	"01069"	"2011"	"2011"	313	102369	305.8	271.9	339.6	17.3
	"Alabama"	"01"	"Houston County, AL"	"01069"	"2012"	"2012"	344	103402	332.7	297.5	367.8	17.9
	"Alabama"	"01"	"Houston County, AL"	"01069"	"2013"	"2013"	369	103668	355.9	319.6	392.3	18.5
	"Alabama"	"01"	"Houston County, AL"	"01069"	"2014"	"2014"	355	104193	340.7	305.3	376.2	18.1
	"Alabama"	"01"	"Houston County, AL"	"01069"	"2015"	"2015"	361	104173	346.5	310.8	382.3	18.2
	"Alabama"	"01"	"Houston County, AL"	"01069"	"2016"	"2016"	402	104056	386.3	348.6	424.1	19.3
	"Alabama"	"01"	"Houston County, AL"	"01069"	"2017"	"2017"	411	104346	393.9	355.8	432.0	19.4
	"Alabama"	"01"	"Houston County, AL"	"01069"	"2018"	"2018"	362	104722	345.7	310.1	381.3	18.2
	"Alabama"	"01"	"Jackson County, AL"	"01071"	"2010"	"2010"	225	53227	422.7	367.5	478.0	28.2
	"Alabama"	"01"	"Jackson County, AL"	"01071"	"2011"	"2011"	234	53291	439.1	382.8	495.4	28.7
	"Alabama"	"01"	"Jackson County, AL"	"01071"	"2012"	"2012"	215	53019	405.5	351.3	459.7	27.7
	"Alabama"	"01"	"Jackson County, AL"	"01071"	"2013"	"2013"	192	52951	362.6	311.3	413.9	26.2
	"Alabama"	"01"	"Jackson County, AL"	"01071"	"2014"	"2014"	249	52665	472.8	414.1	531.5	30.0
	"Alabama"	"01"	"Jackson County, AL"	"01071"	"2015"	"2015"	243	52419	463.6	405.3	521.9	29.7
	"Alabama"	"01"	"Jackson County, AL"	"01071"	"2016"	"2016"	253	52138	485.3	425.5	545.0	30.5
	"Alabama"	"01"	"Jackson County, AL"	"01071"	"2017"	"2017"	250	51909	481.6	421.9	541.3	30.5
	"Alabama"	"01"	"Jackson County, AL"	"01071"	"2018"	"2018"	242	51736	467.8	408.8	526.7	30.1
	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"2010"	"2010"	2027	658466	307.8	294.4	321.2	6.8
	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"2011"	"2011"	1957	658931	297.0	283.8	310.2	6.7
	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"2012"	"2012"	2092	660009	317.0	303.4	330.5	6.9
	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"2013"	"2013"	2061	659479	312.5	299.0	326.0	6.9
	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"2014"	"2014"	2132	660793	322.6	308.9	336.3	7.0
	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"2015"	"2015"	2113	660367	320.0	306.3	333.6	7.0
	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"2016"	"2016"	1992	659521	302.0	288.8	315.3	6.8
	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"2017"	"2017"	2116	659197	321.0	307.3	334.7	7.0
	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"2018"	"2018"	2209	659300	335.1	321.1	349.0	7.1
	"Alabama"	"01"	"Lamar County, AL"	"01075"	"2010"	"2010"	65	14564	446.3	344.5	568.9	55.4
	"Alabama"	"01"	"Lamar County, AL"	"01075"	"2011"	"2011"	50	14311	349.4	259.3	460.6	49.4
	"Alabama"	"01"	"Lamar County, AL"	"01075"	"2012"	"2012"	65	14259	455.9	351.8	581.0	56.5
	"Alabama"	"01"	"Lamar County, AL"	"01075"	"2013"	"2013"	73	14236	512.8	401.9	644.7	60.0
	"Alabama"	"01"	"Lamar County, AL"	"01075"	"2014"	"2014"	60	14086	426.0	325.1	548.3	55.0
	"Alabama"	"01"	"Lamar County, AL"	"01075"	"2015"	"2015"	80	13886	576.1	456.8	717.0	64.4
	"Alabama"	"01"	"Lamar County, AL"	"01075"	"2016"	"2016"	68	13918	488.6	379.4	619.4	59.2
	"Alabama"	"01"	"Lamar County, AL"	"01075"	"2017"	"2017"	63	13946	451.7	347.1	578.0	56.9
	"Alabama"	"01"	"Lamar County, AL"	"01075"	"2018"	"2018"	40	13844	288.9	206.4	393.4	45.7
	"Alabama"	"01"	"Lauderdale County, AL"	"01077"	"2010"	"2010"	317	92709	341.9	304.3	379.6	19.2
	"Alabama"	"01"	"Lauderdale County, AL"	"01077"	"2011"	"2011"	312	92781	336.3	299.0	373.6	19.0
	"Alabama"	"01"	"Lauderdale County, AL"	"01077"	"2012"	"2012"	308	92542	332.8	295.7	370.0	19.0
	"Alabama"	"01"	"Lauderdale County, AL"	"01077"	"2013"	"2013"	326	92797	351.3	313.2	389.4	19.5
	"Alabama"	"01"	"Lauderdale County, AL"	"01077"	"2014"	"2014"	309	93096	331.9	294.9	368.9	18.9
	"Alabama"	"01"	"Lauderdale County, AL"	"01077"	"2015"	"2015"	375	92596	405.0	364.0	446.0	20.9
	"Alabama"	"01"	"Lauderdale County, AL"	"01077"	"2016"	"2016"	376	92318	407.3	366.1	448.5	21.0
	"Alabama"	"01"	"Lauderdale County, AL"	"01077"	"2017"	"2017"	342	92538	369.6	330.4	408.7	20.0
	"Alabama"	"01"	"Lauderdale County, AL"	"01077"	"2018"	"2018"	326	92387	352.9	314.6	391.2	19.5
	"Alabama"	"01"	"Lawrence County, AL"	"01079"	"2010"	"2010"	115	34339	334.9	273.7	396.1	31.2
	"Alabama"	"01"	"Lawrence County, AL"	"01079"	"2011"	"2011"	122	34117	357.6	294.1	421.0	32.4
	"Alabama"	"01"	"Lawrence County, AL"	"01079"	"2012"	"2012"	161	33838	475.8	402.3	549.3	37.5
	"Alabama"	"01"	"Lawrence County, AL"	"01079"	"2013"	"2013"	139	33587	413.9	345.0	482.7	35.1
	"Alabama"	"01"	"Lawrence County, AL"	"01079"	"2014"	"2014"	134	33477	400.3	332.5	468.0	34.6
	"Alabama"	"01"	"Lawrence County, AL"	"01079"	"2015"	"2015"	129	33115	389.6	322.3	456.8	34.3
	"Alabama"	"01"	"Lawrence County, AL"	"01079"	"2016"	"2016"	140	33244	421.1	351.4	490.9	35.6
	"Alabama"	"01"	"Lawrence County, AL"	"01079"	"2017"	"2017"	115	33049	348.0	284.4	411.6	32.4
	"Alabama"	"01"	"Lawrence County, AL"	"01079"	"2018"	"2018"	140	32957	424.8	354.4	495.2	35.9
	"Alabama"	"01"	"Lee County, AL"	"01081"	"2010"	"2010"	245	140247	174.7	152.8	196.6	11.2
	"Alabama"	"01"	"Lee County, AL"	"01081"	"2011"	"2011"	228	143468	158.9	138.3	179.5	10.5
	"Alabama"	"01"	"Lee County, AL"	"01081"	"2012"	"2012"	244	147257	165.7	144.9	186.5	10.6
	"Alabama"	"01"	"Lee County, AL"	"01081"	"2013"	"2013"	324	150933	214.7	191.3	238.0	11.9
	"Alabama"	"01"	"Lee County, AL"	"01081"	"2014"	"2014"	321	154255	208.1	185.3	230.9	11.6
	"Alabama"	"01"	"Lee County, AL"	"01081"	"2015"	"2015"	281	156993	179.0	158.1	199.9	10.7
	"Alabama"	"01"	"Lee County, AL"	"01081"	"2016"	"2016"	278	158991	174.9	154.3	195.4	10.5
	"Alabama"	"01"	"Lee County, AL"	"01081"	"2017"	"2017"	297	161604	183.8	162.9	204.7	10.7
	"Alabama"	"01"	"Lee County, AL"	"01081"	"2018"	"2018"	291	163941	177.5	157.1	197.9	10.4
	"Alabama"	"01"	"Limestone County, AL"	"01083"	"2010"	"2010"	210	82782	253.7	219.4	288.0	17.5
	"Alabama"	"01"	"Limestone County, AL"	"01083"	"2011"	"2011"	251	85369	294.0	257.6	330.4	18.6
	"Alabama"	"01"	"Limestone County, AL"	"01083"	"2012"	"2012"	247	87654	281.8	246.6	316.9	17.9
	"Alabama"	"01"	"Limestone County, AL"	"01083"	"2013"	"2013"	250	88845	281.4	246.5	316.3	17.8
	"Alabama"	"01"	"Limestone County, AL"	"01083"	"2014"	"2014"	291	90787	320.5	283.7	357.4	18.8
	"Alabama"	"01"	"Limestone County, AL"	"01083"	"2015"	"2015"	258	91663	281.5	247.1	315.8	17.5
	"Alabama"	"01"	"Limestone County, AL"	"01083"	"2016"	"2016"	253	92753	272.8	239.2	306.4	17.1
	"Alabama"	"01"	"Limestone County, AL"	"01083"	"2017"	"2017"	292	94402	309.3	273.8	344.8	18.1
	"Alabama"	"01"	"Limestone County, AL"	"01083"	"2018"	"2018"	322	96174	334.8	298.2	371.4	18.7
	"Alabama"	"01"	"Lowndes County, AL"	"01085"	"2010"	"2010"	50	11299	442.5	328.4	583.4	62.6
	"Alabama"	"01"	"Lowndes County, AL"	"01085"	"2011"	"2011"	56	11147	502.4	379.5	652.4	67.1
	"Alabama"	"01"	"Lowndes County, AL"	"01085"	"2012"	"2012"	37	10857	340.8	239.9	469.7	56.0
	"Alabama"	"01"	"Lowndes County, AL"	"01085"	"2013"	"2013"	46	10703	429.8	314.7	573.3	63.4
	"Alabama"	"01"	"Lowndes County, AL"	"01085"	"2014"	"2014"	47	10580	444.2	326.4	590.7	64.8
	"Alabama"	"01"	"Lowndes County, AL"	"01085"	"2015"	"2015"	45	10458	430.3	313.9	575.8	64.1
	"Alabama"	"01"	"Lowndes County, AL"	"01085"	"2016"	"2016"	41	10358	395.8	284.1	537.0	61.8
	"Alabama"	"01"	"Lowndes County, AL"	"01085"	"2017"	"2017"	47	10076	466.5	342.7	620.3	68.0
	"Alabama"	"01"	"Lowndes County, AL"	"01085"	"2018"	"2018"	47	9974	471.2	346.2	626.6	68.7
	"Alabama"	"01"	"Macon County, AL"	"01087"	"2010"	"2010"	88	21452	410.2	329.0	505.4	43.7
	"Alabama"	"01"	"Macon County, AL"	"01087"	"2011"	"2011"	88	21182	415.4	333.2	511.8	44.3
	"Alabama"	"01"	"Macon County, AL"	"01087"	"2012"	"2012"	76	20535	370.1	291.6	463.2	42.5
	"Alabama"	"01"	"Macon County, AL"	"01087"	"2013"	"2013"	98	19688	497.8	404.1	606.6	50.3
	"Alabama"	"01"	"Macon County, AL"	"01087"	"2014"	"2014"	88	19425	453.0	363.3	558.1	48.3
	"Alabama"	"01"	"Macon County, AL"	"01087"	"2015"	"2015"	94	19105	492.0	397.6	602.1	50.7
	"Alabama"	"01"	"Macon County, AL"	"01087"	"2016"	"2016"	97	18963	511.5	414.8	624.0	51.9
	"Alabama"	"01"	"Macon County, AL"	"01087"	"2017"	"2017"	79	18755	421.2	333.5	525.0	47.4
	"Alabama"	"01"	"Macon County, AL"	"01087"	"2018"	"2018"	106	18439	574.9	465.4	684.3	55.8
	"Alabama"	"01"	"Madison County, AL"	"01089"	"2010"	"2010"	781	334811	233.3	216.9	249.6	8.3
	"Alabama"	"01"	"Madison County, AL"	"01089"	"2011"	"2011"	759	340111	223.2	207.3	239.0	8.1
	"Alabama"	"01"	"Madison County, AL"	"01089"	"2012"	"2012"	833	343080	242.8	226.3	259.3	8.4
	"Alabama"	"01"	"Madison County, AL"	"01089"	"2013"	"2013"	920	346892	265.2	248.1	282.4	8.7
	"Alabama"	"01"	"Madison County, AL"	"01089"	"2014"	"2014"	981	350299	280.0	262.5	297.6	8.9
	"Alabama"	"01"	"Madison County, AL"	"01089"	"2015"	"2015"	944	353089	267.4	250.3	284.4	8.7
	"Alabama"	"01"	"Madison County, AL"	"01089"	"2016"	"2016"	975	356967	273.1	256.0	290.3	8.7
	"Alabama"	"01"	"Madison County, AL"	"01089"	"2017"	"2017"	996	361046	275.9	258.7	293.0	8.7
	"Alabama"	"01"	"Madison County, AL"	"01089"	"2018"	"2018"	1151	366519	314.0	295.9	332.2	9.3
	"Alabama"	"01"	"Marengo County, AL"	"01091"	"2010"	"2010"	117	21027	556.4	455.6	657.3	51.4
	"Alabama"	"01"	"Marengo County, AL"	"01091"	"2011"	"2011"	104	20692	502.6	406.0	599.2	49.3
	"Alabama"	"01"	"Marengo County, AL"	"01091"	"2012"	"2012"	90	20401	441.2	354.7	542.3	46.5
	"Alabama"	"01"	"Marengo County, AL"	"01091"	"2013"	"2013"	82	20155	406.8	323.6	505.0	44.9
	"Alabama"	"01"	"Marengo County, AL"	"01091"	"2014"	"2014"	114	20110	566.9	462.8	670.9	53.1
	"Alabama"	"01"	"Marengo County, AL"	"01091"	"2015"	"2015"	92	20028	459.4	370.3	563.4	47.9
	"Alabama"	"01"	"Marengo County, AL"	"01091"	"2016"	"2016"	109	19673	554.1	450.0	658.1	53.1
	"Alabama"	"01"	"Marengo County, AL"	"01091"	"2017"	"2017"	115	19375	593.5	485.1	702.0	55.3
	"Alabama"	"01"	"Marengo County, AL"	"01091"	"2018"	"2018"	112	19066	587.4	478.6	696.2	55.5
	"Alabama"	"01"	"Marion County, AL"	"01093"	"2010"	"2010"	135	30776	438.7	364.7	512.6	37.8
	"Alabama"	"01"	"Marion County, AL"	"01093"	"2011"	"2011"	131	30663	427.2	354.1	500.4	37.3
	"Alabama"	"01"	"Marion County, AL"	"01093"	"2012"	"2012"	139	30327	458.3	382.1	534.5	38.9
	"Alabama"	"01"	"Marion County, AL"	"01093"	"2013"	"2013"	142	30334	468.1	391.1	545.1	39.3
	"Alabama"	"01"	"Marion County, AL"	"01093"	"2014"	"2014"	137	30271	452.6	376.8	528.4	38.7
	"Alabama"	"01"	"Marion County, AL"	"01093"	"2015"	"2015"	161	30168	533.7	451.2	616.1	42.1
	"Alabama"	"01"	"Marion County, AL"	"01093"	"2016"	"2016"	158	29998	526.7	444.6	608.8	41.9
	"Alabama"	"01"	"Marion County, AL"	"01093"	"2017"	"2017"	156	29833	522.9	440.9	605.0	41.9
	"Alabama"	"01"	"Marion County, AL"	"01093"	"2018"	"2018"	141	29763	473.7	395.5	551.9	39.9
	"Alabama"	"01"	"Marshall County, AL"	"01095"	"2010"	"2010"	319	93019	342.9	305.3	380.6	19.2
	"Alabama"	"01"	"Marshall County, AL"	"01095"	"2011"	"2011"	336	94166	356.8	318.7	395.0	19.5
	"Alabama"	"01"	"Marshall County, AL"	"01095"	"2012"	"2012"	366	94776	386.2	346.6	425.7	20.2
	"Alabama"	"01"	"Marshall County, AL"	"01095"	"2013"	"2013"	389	94760	410.5	369.7	451.3	20.8
	"Alabama"	"01"	"Marshall County, AL"	"01095"	"2014"	"2014"	365	94636	385.7	346.1	425.3	20.2
	"Alabama"	"01"	"Marshall County, AL"	"01095"	"2015"	"2015"	379	94725	400.1	359.8	440.4	20.6
	"Alabama"	"01"	"Marshall County, AL"	"01095"	"2016"	"2016"	384	95157	403.5	363.2	443.9	20.6
	"Alabama"	"01"	"Marshall County, AL"	"01095"	"2017"	"2017"	359	95548	375.7	336.9	414.6	19.8
	"Alabama"	"01"	"Marshall County, AL"	"01095"	"2018"	"2018"	356	96109	370.4	331.9	408.9	19.6
	"Alabama"	"01"	"Mobile County, AL"	"01097"	"2010"	"2010"	1307	412992	316.5	299.3	333.6	8.8
	"Alabama"	"01"	"Mobile County, AL"	"01097"	"2011"	"2011"	1327	412577	321.6	304.3	338.9	8.8
	"Alabama"	"01"	"Mobile County, AL"	"01097"	"2012"	"2012"	1336	413936	322.8	305.4	340.1	8.8
	"Alabama"	"01"	"Mobile County, AL"	"01097"	"2013"	"2013"	1386	414079	334.7	317.1	352.3	9.0
	"Alabama"	"01"	"Mobile County, AL"	"01097"	"2014"	"2014"	1311	415123	315.8	298.7	332.9	8.7
	"Alabama"	"01"	"Mobile County, AL"	"01097"	"2015"	"2015"	1410	415395	339.4	321.7	357.2	9.0
	"Alabama"	"01"	"Mobile County, AL"	"01097"	"2016"	"2016"	1446	414836	348.6	330.6	366.5	9.2
	"Alabama"	"01"	"Mobile County, AL"	"01097"	"2017"	"2017"	1361	413955	328.8	311.3	346.2	8.9
	"Alabama"	"01"	"Mobile County, AL"	"01097"	"2018"	"2018"	1477	413757	357.0	338.8	375.2	9.3
	"Alabama"	"01"	"Monroe County, AL"	"01099"	"2010"	"2010"	102	23068	442.2	356.4	528.0	43.8
	"Alabama"	"01"	"Monroe County, AL"	"01099"	"2011"	"2011"	83	22760	364.7	290.5	452.1	40.0
	"Alabama"	"01"	"Monroe County, AL"	"01099"	"2012"	"2012"	96	22602	424.7	344.0	518.7	43.3
	"Alabama"	"01"	"Monroe County, AL"	"01099"	"2013"	"2013"	88	22236	395.8	317.4	487.6	42.2
	"Alabama"	"01"	"Monroe County, AL"	"01099"	"2014"	"2014"	97	21947	442.0	358.4	539.2	44.9
	"Alabama"	"01"	"Monroe County, AL"	"01099"	"2015"	"2015"	66	21673	304.5	235.5	387.4	37.5
	"Alabama"	"01"	"Monroe County, AL"	"01099"	"2016"	"2016"	85	21530	394.8	315.3	488.2	42.8
	"Alabama"	"01"	"Monroe County, AL"	"01099"	"2017"	"2017"	96	21327	450.1	364.6	549.7	45.9
	"Alabama"	"01"	"Monroe County, AL"	"01099"	"2018"	"2018"	99	21067	469.9	381.9	572.1	47.2
	"Alabama"	"01"	"Montgomery County, AL"	"01101"	"2010"	"2010"	625	229363	272.5	251.1	293.9	10.9
	"Alabama"	"01"	"Montgomery County, AL"	"01101"	"2011"	"2011"	612	232032	263.8	242.9	284.7	10.7
	"Alabama"	"01"	"Montgomery County, AL"	"01101"	"2012"	"2012"	630	230149	273.7	252.4	295.1	10.9
	"Alabama"	"01"	"Montgomery County, AL"	"01101"	"2013"	"2013"	650	226659	286.8	264.7	308.8	11.2
	"Alabama"	"01"	"Montgomery County, AL"	"01101"	"2014"	"2014"	629	226189	278.1	256.4	299.8	11.1
	"Alabama"	"01"	"Montgomery County, AL"	"01101"	"2015"	"2015"	663	226519	292.7	270.4	315.0	11.4
	"Alabama"	"01"	"Montgomery County, AL"	"01101"	"2016"	"2016"	662	226349	292.5	270.2	314.7	11.4
	"Alabama"	"01"	"Montgomery County, AL"	"01101"	"2017"	"2017"	622	226646	274.4	252.9	296.0	11.0
	"Alabama"	"01"	"Montgomery County, AL"	"01101"	"2018"	"2018"	646	225763	286.1	264.1	308.2	11.3
	"Alabama"	"01"	"Morgan County, AL"	"01103"	"2010"	"2010"	470	119490	393.3	357.8	428.9	18.1
	"Alabama"	"01"	"Morgan County, AL"	"01103"	"2011"	"2011"	396	119953	330.1	297.6	362.6	16.6
	"Alabama"	"01"	"Morgan County, AL"	"01103"	"2012"	"2012"	422	120395	350.5	317.1	384.0	17.1
	"Alabama"	"01"	"Morgan County, AL"	"01103"	"2013"	"2013"	420	119787	350.6	317.1	384.2	17.1
	"Alabama"	"01"	"Morgan County, AL"	"01103"	"2014"	"2014"	419	119607	350.3	316.8	383.9	17.1
	"Alabama"	"01"	"Morgan County, AL"	"01103"	"2015"	"2015"	469	119565	392.3	356.8	427.8	18.1
	"Alabama"	"01"	"Morgan County, AL"	"01103"	"2016"	"2016"	448	119012	376.4	341.6	411.3	17.8
	"Alabama"	"01"	"Morgan County, AL"	"01103"	"2017"	"2017"	452	118818	380.4	345.3	415.5	17.9
	"Alabama"	"01"	"Morgan County, AL"	"01103"	"2018"	"2018"	454	119089	381.2	346.2	416.3	17.9
